Grade,Teacher ID,Studio ID,Class Size,Student ID,Score,Out of,Percentage
5,E,18612166,29,5thLRG9,8,9,0.89
5,G,19469300,3,LorcTecIC2,4,9,0.44
5,G,19469300,3,LorcTecJG3,0,9,0.0
5,G,19469300,3,LorcTecNJ3,4,9,0.44
5,H,19412343,28,10mgpoe301,2,9,0.22
5,H,19412343,28,11pgpoe301,9,9,1.0
5,H,19412343,28,12cgpoe301,9,9,1.0
5,H,19412343,28,13agpoe301,5,9,0.56
5,H,19412343,28,14zhpoe301,8,9,0.89
5,H,19412343,28,15whpoe301,9,9,1.0
5,H,19412343,28,16klpoe301,9,9,1.0
5,H,19412343,28,17ampoe301,9,9,1.0
5,H,19412343,28,18bmpoe301,4,9,0.44
5,H,19412343,28,19mmpoe301,7,9,0.78
5,H,19412343,28,1mapoe301,9,9,1.0
5,H,19412343,28,20smpoe301,2,9,0.22
5,H,19412343,28,21mppoe301,1,9,0.11
5,H,19412343,28,22jppoe301,9,9,1.0
5,H,19412343,28,23erpoe301,9,9,1.0
5,H,19412343,28,24lrpoe301,9,9,1.0
5,H,19412343,28,25aspoe301,2,9,0.22
5,H,19412343,28,26ispoe301,3,9,0.33
5,H,19412343,28,27ewpoe301,9,9,1.0
5,H,19412343,28,28twpoe301,9,9,1.0
5,H,19412343,28,2aapoe301,7,9,0.78
5,H,19412343,28,3kapoe301,7,9,0.78
5,H,19412343,28,4pbpoe301,4,9,0.44
5,H,19412343,28,5ccpoe301,9,9,1.0
5,H,19412343,28,6aepoe301,2,9,0.22
5,H,19412343,28,7cepoe301,9,9,1.0
5,H,19412343,28,8vfpoe301,9,9,1.0
5,H,19412343,28,9kgpoe301,9,9,1.0
6,D,18404783,25,114H1,0,9,0.0
6,D,18404783,25,114H10,8,9,0.89
6,D,18404783,25,114H11,9,9,1.0
6,D,18404783,25,114H12,9,9,1.0
6,D,18404783,25,114H13,2,9,0.22
6,D,18404783,25,114H14,8,9,0.89
6,D,18404783,25,114H15,2,9,0.22
6,D,18404783,25,114H16,9,9,1.0
6,D,18404783,25,114H18,9,9,1.0
6,D,18404783,25,114H20,5,9,0.56
6,D,18404783,25,114H21,5,9,0.56
6,D,18404783,25,114H22,9,9,1.0
6,D,18404783,25,114H23,0,9,0.0
6,D,18404783,25,114H24,0,9,0.0
6,D,18404783,25,114H25,9,9,1.0
6,D,18404783,25,114H26,2,9,0.22
6,D,18404783,25,114H27,6,9,0.67
6,D,18404783,25,114H29,2,9,0.22
6,D,18404783,25,114H3,9,9,1.0
6,D,18404783,25,114H5,4,9,0.44
6,D,18404783,25,114H6,9,9,1.0
6,D,18404783,25,114H7,2,9,0.22
6,D,18404783,25,114H8,8,9,0.89
6,D,18404783,25,114H9,9,9,1.0
6,D,18404783,25,msboyd114,0,9,0.0
6,F,18635472,22,10JCL216,2,9,0.22
6,F,18635472,22,11JCL216,2,9,0.22
6,F,18635472,22,12JCL216,3,9,0.33
6,F,18635472,22,13JCL216,2,9,0.22
6,F,18635472,22,15JCL216,4,9,0.44
6,F,18635472,22,16JCL216,2,9,0.22
6,F,18635472,22,17JCL216,1,9,0.11
6,F,18635472,22,18JCL216,5,9,0.56
6,F,18635472,22,21JCL216,3,9,0.33
6,F,18635472,22,22JCL216,2,9,0.22
6,F,18635472,22,23JCL216,7,9,0.78
6,F,18635472,22,26JCL216,5,9,0.56
6,F,18635472,22,27JCL216,8,9,0.89
6,F,18635472,22,28JCL216,7,9,0.78
6,F,18635472,22,29JCL216,2,9,0.22
6,F,18635472,22,2JCL216,6,9,0.67
6,F,18635472,22,32JCL216,4,9,0.44
6,F,18635472,22,3JCL216,4,9,0.44
6,F,18635472,22,5JCL216,3,9,0.33
6,F,18635472,22,7JCL216,1,9,0.11
6,F,18635472,22,8JCL216,2,9,0.22
6,F,18635472,22,9JCL216,9,9,1.0
6,F,19400367,22,10JCL210,9,9,1.0
6,F,19400367,22,11JCL210,9,9,1.0
6,F,19400367,22,13JCL210,3,9,0.33
6,F,19400367,22,17JCL210,3,9,0.33
6,F,19400367,22,18JCL210,7,9,0.78
6,F,19400367,22,1JCL210,9,9,1.0
6,F,19400367,22,20JCL210,8,9,0.89
6,F,19400367,22,21JCL210,2,9,0.22
6,F,19400367,22,23JCL210,2,9,0.22
6,F,19400367,22,25JCL210,5,9,0.56
6,F,19400367,22,26JCL210,7,9,0.78
6,F,19400367,22,27JCL210,7,9,0.78
6,F,19400367,22,28JCL210,4,9,0.44
6,F,19400367,22,2JCL210,3,9,0.33
6,F,19400367,22,30JCL210,2,9,0.22
6,F,19400367,22,31JCL210,9,9,1.0
6,F,19400367,22,33JCL210,5,9,0.56
6,F,19400367,22,3JCL210,9,9,1.0
6,F,19400367,22,4JCL210,1,9,0.11
6,F,19400367,22,6JCL210,2,9,0.22
6,F,19400367,22,7JCL210,2,9,0.22
6,F,19400367,22,9JCL210,1,9,0.11
6,F,19407968,1,5JCL222,1,9,0.11
6,F,19413069,32,10JCL06,9,9,1.0
6,F,19413069,32,11JCL06,9,9,1.0
6,F,19413069,32,12JCL06,3,9,0.33
6,F,19413069,32,13JCL06,9,9,1.0
6,F,19413069,32,14JCL06,1,9,0.11
6,F,19413069,32,15JCL06,3,9,0.33
6,F,19413069,32,16JCL06,9,9,1.0
6,F,19413069,32,17JCL06,5,9,0.56
6,F,19413069,32,18JCL06,2,9,0.22
6,F,19413069,32,19JCL06,9,9,1.0
6,F,19413069,32,1JCL06,9,9,1.0
6,F,19413069,32,20JCL06,8,9,0.89
6,F,19413069,32,21JCL06,5,9,0.56
6,F,19413069,32,22JCL06,7,9,0.78
6,F,19413069,32,23JCL06,8,9,0.89
6,F,19413069,32,24JCL06,8,9,0.89
6,F,19413069,32,25JCL06,3,9,0.33
6,F,19413069,32,26JCL06,6,9,0.67
6,F,19413069,32,27JCL06,2,9,0.22
6,F,19413069,32,28JCL06,3,9,0.33
6,F,19413069,32,29JCL06,4,9,0.44
6,F,19413069,32,2JCL06,5,9,0.56
6,F,19413069,32,30JCL06,6,9,0.67
6,F,19413069,32,31JCL06,3,9,0.33
6,F,19413069,32,32JCL06,7,9,0.78
6,F,19413069,32,3JCL06,1,9,0.11
6,F,19413069,32,4JCL06,4,9,0.44
6,F,19413069,32,5JCL06,6,9,0.67
6,F,19413069,32,6JCL06,4,9,0.44
6,F,19413069,32,7JCL06,8,9,0.89
6,F,19413069,32,8JCL06,9,9,1.0
6,F,19413069,32,9JCL06,2,9,0.22
6,F,19427383,20,11JCL220,4,9,0.44
6,F,19427383,20,13JCL220,1,9,0.11
6,F,19427383,20,15JCL220,1,9,0.11
6,F,19427383,20,16JCL220,6,9,0.67
6,F,19427383,20,18JCL220,2,9,0.22
6,F,19427383,20,1JCL220,2,9,0.22
6,F,19427383,20,21JCL220,3,9,0.33
6,F,19427383,20,24JCL220,2,9,0.22
6,F,19427383,20,25JCL220,3,9,0.33
6,F,19427383,20,26JCL220,9,9,1.0
6,F,19427383,20,27JCL220,1,9,0.11
6,F,19427383,20,29JCL220,2,9,0.22
6,F,19427383,20,2JCL220,1,9,0.11
6,F,19427383,20,30JCL220,1,9,0.11
6,F,19427383,20,31JCL220,2,9,0.22
6,F,19427383,20,33JCL220,1,9,0.11
6,F,19427383,20,34JCL220,6,9,0.67
6,F,19427383,20,7JCL220,1,9,0.11
6,F,19427383,20,8JCL220,8,9,0.89
6,F,19427383,20,9JCL220,4,9,0.44
6,H,19418070,30,10nipoe303,9,9,1.0
6,H,19418070,30,11cjpoe303,9,9,1.0
6,H,19418070,30,12skpoe303,9,9,1.0
6,H,19418070,30,13ampoe303,9,9,1.0
6,H,19418070,30,14ampoe303,8,9,0.89
6,H,19418070,30,15bmpoe303,5,9,0.56
6,H,19418070,30,16mnpoe303,9,9,1.0
6,H,19418070,30,17znpoe303,9,9,1.0
6,H,19418070,30,18eopoe303,9,9,1.0
6,H,19418070,30,19zppoe303,2,9,0.22
6,H,19418070,30,1oapoe303,8,9,0.89
6,H,19418070,30,20aspoe303,9,9,1.0
6,H,19418070,30,21nspoe303,9,9,1.0
6,H,19418070,30,22lspoe303,9,9,1.0
6,H,19418070,30,23bspoe303,7,9,0.78
6,H,19418070,30,24nspoe303,9,9,1.0
6,H,19418070,30,25atpoe303,8,9,0.89
6,H,19418070,30,26ctpoe303,9,9,1.0
6,H,19418070,30,27awpoe303,4,9,0.44
6,H,19418070,30,28mwpoe303,9,9,1.0
6,H,19418070,30,29awpoe303,9,9,1.0
6,H,19418070,30,2bbpoe303,9,9,1.0
6,H,19418070,30,30mwpoe303,5,9,0.56
6,H,19418070,30,3sbpoe303,9,9,1.0
6,H,19418070,30,4mcpoe303,4,9,0.44
6,H,19418070,30,5mcpoe303,9,9,1.0
6,H,19418070,30,6mcpoe303,8,9,0.89
6,H,19418070,30,7jepoe303,8,9,0.89
6,H,19418070,30,8bgpoe303,4,9,0.44
6,H,19418070,30,9tgpoe303,9,9,1.0
7,A,20135535,2,Unique_girl36,0,9,0.0
7,A,20135535,2,myfortnitegrind,7,9,0.78
7,B,18596059,28,RC7A10,2,9,0.22
7,B,18596059,28,RC7A11,7,9,0.78
7,B,18596059,28,RC7A12,2,9,0.22
7,B,18596059,28,RC7A13,2,9,0.22
7,B,18596059,28,RC7A14,6,9,0.67
7,B,18596059,28,RC7A15,2,9,0.22
7,B,18596059,28,RC7A16,2,9,0.22
7,B,18596059,28,RC7A17,2,9,0.22
7,B,18596059,28,RC7A18,9,9,1.0
7,B,18596059,28,RC7A2,1,9,0.11
7,B,18596059,28,RC7A20,8,9,0.89
7,B,18596059,28,RC7A21,2,9,0.22
7,B,18596059,28,RC7A22,4,9,0.44
7,B,18596059,28,RC7A23,9,9,1.0
7,B,18596059,28,RC7A24,4,9,0.44
7,B,18596059,28,RC7A25,2,9,0.22
7,B,18596059,28,RC7A26,1,9,0.11
7,B,18596059,28,RC7A27,2,9,0.22
7,B,18596059,28,RC7A28,2,9,0.22
7,B,18596059,28,RC7A3,1,9,0.11
7,B,18596059,28,RC7A30,7,9,0.78
7,B,18596059,28,RC7A31,7,9,0.78
7,B,18596059,28,RC7A32,2,9,0.22
7,B,18596059,28,RC7A4,9,9,1.0
7,B,18596059,28,RC7A6,9,9,1.0
7,B,18596059,28,RC7A7,1,9,0.11
7,B,18596059,28,RC7A8,1,9,0.11
7,B,18596059,28,RC7A9,3,9,0.33
7,B,18604870,29,RC7B1,2,9,0.22
7,B,18604870,29,RC7B10,8,9,0.89
7,B,18604870,29,RC7B11,3,9,0.33
7,B,18604870,29,RC7B12,2,9,0.22
7,B,18604870,29,RC7B13,1,9,0.11
7,B,18604870,29,RC7B14,1,9,0.11
7,B,18604870,29,RC7B15,2,9,0.22
7,B,18604870,29,RC7B16,2,9,0.22
7,B,18604870,29,RC7B17,1,9,0.11
7,B,18604870,29,RC7B18,3,9,0.33
7,B,18604870,29,RC7B19,2,9,0.22
7,B,18604870,29,RC7B2,1,9,0.11
7,B,18604870,29,RC7B20,2,9,0.22
7,B,18604870,29,RC7B21,5,9,0.56
7,B,18604870,29,RC7B24,2,9,0.22
7,B,18604870,29,RC7B25,2,9,0.22
7,B,18604870,29,RC7B26,2,9,0.22
7,B,18604870,29,RC7B27,1,9,0.11
7,B,18604870,29,RC7B28,1,9,0.11
7,B,18604870,29,RC7B29,2,9,0.22
7,B,18604870,29,RC7B3,2,9,0.22
7,B,18604870,29,RC7B30,2,9,0.22
7,B,18604870,29,RC7B31,2,9,0.22
7,B,18604870,29,RC7B4,0,9,0.0
7,B,18604870,29,RC7B5,2,9,0.22
7,B,18604870,29,RC7B6,3,9,0.33
7,B,18604870,29,RC7B7,2,9,0.22
7,B,18604870,29,RC7B8,2,9,0.22
7,B,18604870,29,RC7B9,2,9,0.22
8,D,18268940,17,115H1,9,9,1.0
8,D,18268940,17,115H10,9,9,1.0
8,D,18268940,17,115H11,2,9,0.22
8,D,18268940,17,115H15,9,9,1.0
8,D,18268940,17,115H16,9,9,1.0
8,D,18268940,17,115H17,8,9,0.89
8,D,18268940,17,115H18,5,9,0.56
8,D,18268940,17,115H2,9,9,1.0
8,D,18268940,17,115H21,9,9,1.0
8,D,18268940,17,115H23,9,9,1.0
8,D,18268940,17,115H25,8,9,0.89
8,D,18268940,17,115H26,9,9,1.0
8,D,18268940,17,115H28,9,9,1.0
8,D,18268940,17,115H3,2,9,0.22
8,D,18268940,17,115H4,8,9,0.89
8,D,18268940,17,115H5,9,9,1.0
8,D,18268940,17,115H6,2,9,0.22
