Grade,Teacher ID,Studio ID,Class Size,Student ID,Score,Out of,Percentage
8,D,18401200,25,115H2,1.0,3,0.33
8,D,18401200,25,115H21,0.0,3,0.0
8,D,18401200,25,115H22,1.0,3,0.33
8,D,18401200,25,115H23,0.0,3,0.0
8,D,18401200,25,115H24,0.0,3,0.0
8,D,18401200,25,115H25,0.0,3,0.0
8,D,18401200,25,115H26,1.0,3,0.33
8,D,18401200,25,115H27,0.0,3,0.0
8,D,18401200,25,115H28,1.0,3,0.33
8,D,18401200,25,115H3,1.0,3,0.33
8,D,18401200,25,115H4,2.0,3,0.67
8,D,18401200,25,115H5,1.0,3,0.33
8,D,18401200,25,115H6,0.0,3,0.0
8,D,18401200,25,115H7,1.0,3,0.33
8,D,18401200,25,115H8,2.0,3,0.67
8,D,18401200,25,115H9,2.0,3,0.67
